video_id,category,days_observed,first_age_days,first_daily_views,last_views,half_life_days
LqU9CdPs6ek,people_blogs,6,2.08,358369,4134994,3.653
LryQJ25CnKU,music,14,3.46,2434471,41446137,304.345
LsoLEjrDogU,music,5,0.8,12330440,43067983,3.038
LtpqdJkoKm8,entertainment,5,4.12,98206,4919175,
LvC8VzCcI88,howto,8,1.04,898331,2480760,1.689
Lwfhn_MiTTg,people_blogs,6,1.88,75428,487593,1.237
LxoGNkLpgZk,music,6,1.79,563901,2839135,5.671
Lydh_saD9EQ,howto,4,4.16,25183,294310,4.405
LyyqqECQ1z4,entertainment,4,2.73,48284,362180,2.847
LzuDyq0-1LM,news,12,3.54,40249,488133,3.08
M-E5wDgptQA,entertainment,8,2.33,359859,1725355,0.958
M-Rl_kUU4vk,howto,9,9.37,23334,438733,2.122
M-wat3TSQqY,howto,7,3.33,62778,552697,2.284
M0kcLjxoYS8,comedy,13,3.29,141541,1584435,3.82
M2YwkAWg0_g,science_tech,11,1.28,108424,469432,2.791
M2xqMZ6b85w,science_tech,6,2.42,33490,309971,2.728
M3mJkSqZbX4,music,6,0.87,4240472,5578495,1.597
M4ZoCHID9GI,music,17,2.33,2475179,70242925,
M4vnmgZLA8s,music,6,1.46,1619581,9164600,6.762
M61Vt1C69JA,entertainment,12,3.58,34755,498613,2.393
M6LTqtYKDtI,music,4,2.37,186465,1420335,4.649
M79o2UejYKo,howto,20,1.33,515764,2763416,4.509
MAjY8mCTXWk,music,27,1.33,2851876,21957640,11.118
MBR2kxt7RK8,music,19,2.12,301900,2276613,4.513
MDIQBfdmusY,sports,5,1.84,90484,533815,1.214
MEEj62ZqFYo,people_blogs,4,3.08,97342,323471,1.262
MEcc8e7WwXg,news,12,2.29,659262,3558834,1.659
MFWF9dU5Zc0,entertainment,6,1.5,2167567,9039407,1.62
MHh9NWCR_ts,comedy,13,1.88,125137,689858,2.933
MIQKlHSD89E,pets,11,4.12,631872,4218040,3.356
MKLlDnUqho4,music,4,1.31,9830,39720,1.35
MLVcmQ62luE,people_blogs,4,3.21,564781,7965486,2.016
MMu-_KRZhwM,comedy,6,2.29,124434,792979,1.2
MNzBFgwkU0A,music,11,1.42,186081,1322797,4.352
MQSRmx9zS64,entertainment,4,2.19,21252,79736,0.794
MSzytvDsPfo,entertainment,12,1.2,384085,1546967,2.979
MTf2X6EHyLQ,science_tech,11,1.37,140219,511315,1.908
MUB-h2NeQYA,comedy,5,1.25,19169,56717,1.263
MUWUHf-rzks,education,11,1.43,509210,1984239,2.414
MVes87KrWvs,people_blogs,6,2.03,18716,210065,2.795
MVyvV0tOOjw,entertainment,5,2.37,75551,618752,2.583
MWb2vazaD28,entertainment,8,2.02,162895,1226948,1.264
MWbQdgjsvJI,howto,14,4.36,180145,2775945,8.287
MXFhiN0tM3s,news,4,1.18,6452,32825,0.534
MaTSyJDoxPo,howto,7,1.23,41169,186750,2.123
Mb-gOG-RxHc,news,6,1.48,20551,215345,0.789
McRNSFGwqtY,people_blogs,8,2.93,1204101,4719807,2.166
Me8jYR9Q0kw,people_blogs,11,2.25,288655,1656235,5.891
MeNR0guNn70,science_tech,11,2.32,157836,1353109,4.376
MfFFNck87eE,comedy,5,2.18,14050,88663,1.892
MfVetou0ERY,entertainment,10,2.07,232046,1477735,2.89
MgMLdq9DnNc,howto,9,2.24,36772,281689,2.154
Mgfe5tIwOj0,music,6,1.5,4727297,27335197,5.689
Mhzmc7LRIGo,howto,5,2.41,402773,3343908,2.513
MidgYgFwgTI,entertainment,6,1.58,457744,1933415,1.407
MjLqeKBforY,people_blogs,4,1.93,6372,38479,1.819
Mjl4OReUX-c,people_blogs,5,4.12,38183,352667,4.836
Ml9v3wHLuWI,entertainment,12,1.24,1813074,8734726,2.727
MltuW2kcREI,entertainment,4,1.15,49322,207465,1.25
Mmkf4zYlW4E,entertainment,4,1.98,9927,105270,1.773
Mmn0zFalrD4,science_tech,7,2.38,77361,334465,1.641
Mn-3c6of8t8,entertainment,5,1.44,46073,146752,1.707
MnKbM9Zxtn8,film,9,1.34,36691,107735,3.074
Mo9Xw_EYDFo,sports,5,1.29,104574,292015,1.318
MpaHR-V_R-o,gaming,14,1.34,320802,813414,3.672
MsPOzYbEUqo,people_blogs,9,2.3,185605,799878,1.256
MsQb18nU2hA,entertainment,7,2.07,705992,5420474,1.793
MtFjRvKfv70,sports,4,1.97,16213,120078,1.046
MtJFuT0KFq4,people_blogs,5,1.37,138488,411705,2.178
MuPL-PSMX0Q,sports,8,1.05,7034322,19412787,2.357
MvFcY9rTPx8,news,8,0.93,2670589,5755949,1.34
MvIwx0JThsk,music,6,1.33,748097,3256799,2.352
My4RA5I0FKs,science_tech,7,2.12,2139174,10505035,2.006
MyAnv1nY5Vw,news,5,1.37,26100,72365,0.987
MybjFHx_wfc,science_tech,12,1.98,297572,1425308,2.564
N-z9PidYH4E,howto,7,9.94,32565,1116365,4.014
N0tmF4j4K6g,pets,4,1.58,7580,46025,1.125
N1ikySurAP0,comedy,6,2.42,4144,64262,1.15
N39uwTykTQk,howto,12,2.37,343616,6169981,5.776
N4MtzsregT8,people_blogs,16,3.02,79978,899519,12.639
N7HFXgyTya0,comedy,7,1.27,529987,1639968,1.448
NB3gWkhLkxM,music,7,1.42,318827,1615678,5.58
NBSAQenU2Bk,film,27,1.46,125492,751768,5.376
NBYL_QwYhjs,sports,5,1.46,49688,355279,0.899
NBgNCDF4lG8,music,6,0.87,345280,852554,1.969
NC-TF0SPzzM,comedy,13,2.62,177384,1441446,3.102
NHZr6P1csiY,music,16,2.15,328948,2476190,5.706
NHrwcQQ38bA,sports,5,1.33,551951,1597365,1.698
NIf8LjND67Y,people_blogs,6,6.0,12240,458231,2.69
NJu6uMYQWAE,people_blogs,7,3.04,26407,197811,1.743
NKin_i1pcFA,autos,6,1.29,444637,1457307,1.321
NKmGVE85GUU,education,10,1.37,361795,1188777,2.706
NNeJR14kgTY,science_tech,7,2.93,47185,951655,1.737
NNywashg_mw,sports,6,1.41,13338,41824,1.65
NOciiz9WK5Y,music,4,2.27,32679,390695,5.693
NRs3YCJDBAs,howto,12,1.85,74531,477272,2.731
NSi-MniOTqI,entertainment,6,1.36,153691,765391,2.094
NSrNn5LuxxQ,news,7,1.38,119867,232904,0.873
NTN2gD9LJnU,sports,5,2.33,38643,301674,2.339
NWOz3OZ6J9M,news,16,2.33,207335,1532781,3.414
NWQqJDGo4Z4,music,7,1.67,43396,177640,1.916
NWeCToDgdxU,entertainment,4,2.08,9248,85183,1.427
NXkNF-3Sr24,people_blogs,4,1.7,12401,101737,2.072
NXpYoiCOuLE,film,4,3.29,5235,53399,
NYMcACJLqJs,music,9,8.82,909168,9265851,8.444
NYizLfEYKuY,howto,4,3.37,7165,195525,
NZ0ImXT1FZk,pets,7,1.5,353532,1417253,1.821
NZFhMSgbKKM,sports,4,1.37,20599,22302,0.382
Na7VFFnqWVI,music,6,1.25,225174,915783,2.915
NbUtY1RVvn8,news,4,2.08,7072,73083,1.194
Nb_t6X541yo,people_blogs,10,2.17,31123,275380,3.475
NcsGpDFKCgY,science_tech,13,2.46,93916,619376,4.917
Nd3zqXro_P0,news,5,2.5,191926,799411,1.361
NePlddZpNKs,travel,9,1.08,604161,1069986,1.292
NfLVVJOuY5M,sports,5,1.33,63798,215541,1.79
NgloGi5xEa8,entertainment,7,1.46,305250,1572313,3.105
NjCIH1fXT0I,science_tech,10,3.39,71985,861822,2.961
NjMd89dggAk,music,18,3.31,63139,566069,4.821
Nkl-k_rjn_U,music,11,4.83,37048,788947,
Nl6YEW1s7x8,music,5,1.67,150518,531393,1.599
NnpyRKfAyik,pets,6,1.92,5339,83393,2.149
No35-c4zXjo,comedy,6,1.27,573804,1629599,1.255
NooW_RbfdWI,entertainment,9,1.02,6293997,21113889,2.057
Np0LMwqtOVM,howto,5,2.26,60020,469539,1.886
NpciU6AtlJU,music,7,0.84,38684,68828,1.496
NqfJ9wIWX4E,entertainment,5,1.32,10884,27931,0.926
NqntFonA2iY,entertainment,6,1.19,285463,657337,1.272
NrikvhdYrJE,comedy,8,1.22,650170,2014354,1.848
NsFna-Z1MjU,gaming,13,1.05,1170936,3383861,2.158
NsJkUfrqLzY,music,8,1.19,124273,649180,4.376
NsUQU3r2nsM,entertainment,5,2.23,109881,515428,0.787
Nsg6ZDd4NfQ,howto,6,1.29,91234,334600,1.722
Nt4tJHp27u0,comedy,6,1.72,13075,139393,1.513
NtFe5PM87BU,sports,5,2.88,45861,470082,2.977
NuXHriwQB9g,science_tech,4,1.26,60690,194071,1.928
NuZJQ-YS7_w,news,7,1.22,11793,26103,0.668
NuhhbcLyWWo,music,4,2.99,31998,410483,1.549
NukmFF__G-g,music,14,3.83,1097916,12907907,8.182
NwhkN7Y0WM0,travel,6,4.22,2493,169025,2.022
NyNQLRhsAsk,comedy,4,1.92,219549,1882458,3.741
Nz0qoOgyWSQ,entertainment,5,2.11,107558,402199,0.867
O3ttybJghsc,sports,5,2.77,56169,1145202,1.724
O4-j4kwtu9Y,science_tech,4,1.83,30785,771612,1.695
O4_JNAFClFk,science_tech,7,1.47,66778,269126,1.24
O4gJFUzmR8E,people_blogs,6,3.0,90866,370239,2.052
O5GhCbhGWQ0,science_tech,9,2.13,116792,1029906,2.584
O6K0ZPRqzFU,entertainment,6,0.98,257476,488695,1.169
O6epKIw7W5M,science_tech,12,2.33,176965,1020859,2.315
O8hm2Ml-pA8,music,12,3.46,207352,1759167,17.06
OAGfx7eB3gA,pets,20,2.03,286828,3612568,4.819
OBOm_jatVCI,entertainment,14,1.54,417541,2288043,3.036
OCLaeBAkFAY,education,7,1.33,95297,424293,1.583
ODLwIlXK-9o,howto,4,1.29,7197,26214,0.843
OG6qjAivguw,comedy,13,1.54,26369,141696,4.144
OGPsw2f_HQk,music,9,2.33,152079,1172041,8.068
OGYASOBiU_E,comedy,5,1.91,354127,2326176,1.529
OHOkdEBpwDc,entertainment,7,2.07,211301,1998883,1.942
OImHUNVLlco,news,5,1.47,4074,11744,0.828
OJzpoj_NxqQ,sports,4,1.95,505991,3112787,2.14
OK3GJ0WIQ8s,music,4,1.37,5082296,23416810,2.259
OKXLBEvGgTA,howto,5,4.94,54545,924479,3.23
OKgUiBOpsZ4,sports,7,0.94,978694,2288090,1.344
OL4LNg-iyY4,music,7,1.1,776680,3509938,3.655
ONI_06wGbsQ,entertainment,4,1.86,34223,180546,1.133
ONviWNYLKME,comedy,12,2.27,64008,825458,2.809
OO5_E0_NAOg,entertainment,5,1.37,35596,60731,0.681
OPHbqY9LHCs,science_tech,6,1.31,341287,1031489,1.302
OPaybxgucww,comedy,6,1.25,402430,1152064,2.292
OPdmg58S9ZM,entertainment,9,3.46,94396,670565,1.995
OQkfDJ2zVNo,comedy,5,1.81,972432,4089878,1.187
ORDHYULS2NM,sports,5,1.85,78823,227767,0.835
OSBl32lNGBg,science_tech,4,2.03,139045,1063356,2.986
OTEIbWy8AvY,science_tech,4,7.4,5667,244540,3.536
OTHHeIAYfuU,music,6,3.29,76803,827093,7.165
OUBx_raReDw,sports,12,2.72,100979,1119772,2.906
OVnxBcS5qWo,gaming,5,2.11,51336,434156,1.485
OWYKrIKMO1M,comedy,10,1.51,31655,207749,3.388
OWz3Fa_qK5Q,music,7,1.79,51369,356113,5.484
OX1ssH93th8,entertainment,5,1.54,55273,527093,
OXVm3fhYsEo,howto,20,2.07,516383,2955872,4.029
OYcv406J_J4,science_tech,5,1.82,200721,611341,0.934
OZsYiWBgFOk,film,14,2.22,1108092,5229704,1.83
OZv7qYZ43xQ,people_blogs,10,2.21,51842,369565,2.082
Oapebl0bADA,music,7,1.37,437337,2664218,7.507
Ob48twC1yf8,entertainment,4,1.42,396554,1159873,0.964
ObDgFUTP0PA,music,5,1.83,265066,872277,3.803
ObvUP5YxAKg,news,10,1.39,693502,1277833,3.756
Oc27GxSD_bI,education,4,2.27,18945,140445,1.604
OcTw2b0Ho-8,howto,14,2.15,73010,668491,6.679
OdNqWcUdm6I,howto,8,1.52,404218,1446055,2.186
Of9GOMM9HPg,gaming,20,2.19,176546,2703619,7.231
OgcqNuWfFFA,people_blogs,5,4.18,33214,201401,1.284
OkvNxYMyips,entertainment,4,1.38,998,15066,1.084
OlGvjhLZDS8,news,8,4.03,43911,673711,1.13
OmLxYUOgTNs,sports,6,1.31,155332,687873,1.615
OpsHLG657lM,news,7,1.89,104985,689798,1.59
Ort8rZdpoXo,entertainment,5,1.84,22174,38600,0.868
OrwBc6PwAcY,people_blogs,5,1.71,137558,849814,
OsSKFlk8oEo,entertainment,4,3.28,410404,1791867,1.521
OvHskUT3XTI,people_blogs,9,1.31,56084,139039,1.254
OwrjBiW3suM,education,6,5.08,4072,249243,4.794
OylDdm-6ZH0,howto,13,1.17,965689,3266039,2.744
Oyq8Di01nN8,education,8,1.37,325254,1133408,1.627
OzKmR5BLdbQ,news,12,1.27,93930,192417,1.584
OziQ_a3Rpqw,entertainment,10,1.98,107296,756379,3.165
P-MQBhBwvgM,music,5,2.03,7866,71075,1.309
P21a5Uty-uc,education,9,2.37,44060,395675,2.362
P3Bd3HUMkyU,gaming,7,1.08,2981357,10256746,1.854
P6ODTQKhaXk,gaming,5,3.15,349408,4377973,2.41
P7WRXaxu1u4,entertainment,8,1.86,65107,372037,1.732
P9mBXomW1No,comedy,4,2.13,13025,72294,1.305
PAHm7SEhhuw,comedy,16,2.29,178177,1724379,8.733
PCRgGZXDGCY,sports,4,4.94,9999,164241,0.883
PCTVL5oKlik,science_tech,6,1.4,36370,216165,1.722
PDZg4veidX0,music,6,1.67,61735,237171,2.482
PE5wExUiazo,entertainment,6,1.35,49242,141520,1.116
PFH046Fh3ps,entertainment,14,2.29,130378,1641394,5.517
PGH1V_yZq7k,entertainment,5,1.29,36194,150617,1.353
PGRcxXLfWrM,entertainment,16,1.35,979064,5616032,5.146
PGWBA_OzCE4,entertainment,4,2.24,3067,66021,1.916
PHLY4a5fTjU,people_blogs,13,1.88,349984,3371618,2.997
PHWAZNkqwN4,music,5,1.58,94433,360539,3.218
PKP8Mimj3QI,entertainment,5,1.87,22946,108402,1.504
PKa01AvSATE,news,4,1.82,2398,38447,0.575
PLAFNvxDPMw,entertainment,11,1.37,57698,241678,3.226
PLTC0h013S0,news,6,1.33,52945,142825,1.0
PLtyqLPx_8M,sports,6,3.08,13247,97945,2.174
PSA-TnMwK9c,sports,4,2.13,66463,343957,0.789
PTQMog9u2Zo,entertainment,6,2.16,548045,3648476,2.009
PUcS24GuAog,howto,5,2.62,109348,1143472,6.373
PUvVjWR3zTQ,music,5,2.5,66741,380586,2.567
PV_GHHXy7Po,howto,15,6.08,45081,1498679,75.535
PVr1BbsOwmQ,people_blogs,8,1.21,219591,802092,2.397
PW-WgdZctW0,comedy,5,1.93,451510,3187327,1.795
PXAZ3KphJz4,howto,9,4.94,24238,338651,3.996
PZxyNX8J7Y4,entertainment,14,2.46,210234,1602257,3.467
P_If9xMyl10,entertainment,12,3.42,338560,3281144,4.731
Pa3ao2TVn1A,howto,8,3.29,11358,147863,2.673
PaJCFHXcWmM,music,6,1.29,149887,441712,3.233
PaZsrAi6iJg,gaming,6,2.42,58673,173700,1.168
PaumoJFmHlY,music,11,3.58,58248,1321814,
PbRmbhdHDDM,entertainment,4,3.33,188672,2315502,1.846
Pc1Obe1BWhc,nonprofit,4,2.33,3228,8493,0.73
PcrVm1qEJyA,howto,6,1.86,62330,383330,1.532
PdbJBDNotf8,entertainment,6,1.42,239625,1125153,1.727
PeYARbPHcvk,gaming,6,1.39,391240,1632401,1.862
Pfat40RFnc4,education,5,2.73,15990,181739,1.729
PgNAmWjInGk,gaming,7,4.26,32589,1072916,3.943
Ph54wQG8ynk,music,15,1.42,2403117,27784769,51.431
Pj-D0jc17D0,entertainment,12,4.71,90975,2469559,4.569
PjqKPHZJgF0,music,8,2.04,952136,6579609,5.472
PliRMGvytnA,entertainment,6,2.3,142474,2316153,2.58
PluaPvhkIMU,film,9,2.42,69089,910966,
PpElRBQ-yGc,gaming,6,1.3,188281,590393,1.328
PrNRtC3XfWk,howto,9,2.34,21427,222653,2.851
Ps7GzIV2KP0,education,8,1.42,198633,536398,1.554
PtPNGls_sUg,autos,4,2.34,5892,92161,1.742
Pubtjn5QIjg,howto,4,1.89,14111,76536,1.23
PyXpoGbwGL0,news,7,1.8,131532,564897,1.083
Pymm6cmE9uQ,entertainment,9,1.29,750419,3337851,2.549
Q-oM2BQ8Jow,music,5,1.79,371872,2034980,4.736
Q-v4LsbFc5c,education,6,1.33,692318,1709373,1.084
Q0sjw10aEWI,comedy,12,2.21,63958,798810,6.372
Q1CFfU2gXHw,shows,4,2.16,15646,72607,2.371
Q1EgRiVdT5w,howto,5,2.25,16519,178433,2.693
Q1INhRBrwKM,autos,4,3.81,2514,236036,2.433
Q2hqcPnIWiQ,news,4,5.27,21725,608823,10.45
Q3jege0p0dQ,entertainment,6,2.17,1891844,10216106,2.752
Q3pUXLQ5G5U,howto,7,1.98,3322,34032,
Q48VduIflPk,music,6,1.62,613055,2997335,3.074
Q5KmA3Xbmqo,entertainment,23,6.79,885545,7839668,5.456
Q9B45wXYpzc,news,5,1.16,760,5019,1.142
Q9vZHbcx6cQ,music,14,1.33,1066912,10384060,44.791
QA2fKoT6Sig,pets,4,2.51,7030,62735,1.716
QAgZepiIPH8,entertainment,4,2.5,8324,46966,2.748
QAt8kU3TQfQ,education,5,3.34,33048,435859,2.423
QBL8IRJ5yHU,howto,27,1.21,1336827,3811648,4.493
QBOzHhuTzvw,entertainment,6,3.25,35036,274030,2.773
QBzQeyHh0i8,people_blogs,6,1.64,150451,806795,2.183
QCjk_NPsIqU,entertainment,7,1.69,1634933,6705850,2.478
QDSEpjjavhY,science_tech,7,2.42,52435,275276,1.37
QDk-xa1oBXw,howto,18,5.0,8656,207859,6.785
QDr9YTkFNO4,film,6,1.86,387608,1732015,1.714
QF031DwMffQ,film,5,2.62,285047,1516682,1.68
QFY79W78ZsY,comedy,5,1.21,93144,240282,1.04
QK0s815RTJk,comedy,5,1.29,152092,637045,1.29
QNNcl2mEHzQ,entertainment,5,1.4,243520,872261,1.67
QQ_3S-IQm38,music,8,1.19,948503,3430385,3.134
QRis1pHOhj4,comedy,6,1.31,85935,295991,1.959
QRl9IO2ORGE,people_blogs,6,1.69,21710,104235,1.488
QRtBP07gIHY,entertainment,5,1.33,296742,547145,1.158
QUDYmBTrudU,entertainment,5,2.22,30239,105681,1.518
QVoleJYgdM8,entertainment,6,1.42,555159,2636357,3.68
QXcbVHFE2bo,entertainment,5,1.5,95498,442698,1.733
QZTExTxX1uA,howto,6,1.36,89902,392117,2.276
QatPF3Pqhp4,howto,5,2.27,51423,556504,2.101
QbDuBTWrU-o,science_tech,5,1.91,142217,1087385,1.511
Qbg2p9PHVo4,music,5,1.74,69728,336117,8.694
Qc9-dHabR2E,entertainment,5,1.16,92624,330659,1.585
Qcj15vHJTtk,entertainment,24,1.79,1677738,8607264,3.802
QgOXIEhHU1Y,music,22,2.41,1811313,40087764,66.565
QgaYsdnOMiM,howto,6,1.33,149530,640849,1.677
Qh06wlg9RmU,sports,4,1.37,18879,72200,4.113
Qj7DVNDb7To,comedy,4,2.07,14620,114923,1.965
Qmf7p6twbyA,entertainment,4,2.2,14802,74990,1.875
Qofj8MKO6mk,entertainment,12,2.33,113893,708014,5.016
Qp7QJpLhOs4,howto,7,2.86,17146,173997,1.672
QssLKnUk6pg,entertainment,5,1.26,69120,249973,1.245
QwZT7T-TXT0,entertainment,6,1.3,10083485,37539570,1.946
QwievZ1Tx-8,entertainment,12,1.46,10456533,52404970,2.899
QzQpsHScgHs,howto,4,2.12,32691,271779,1.508
R1TSiB9OuVM,music,15,2.34,207723,5609393,
R39-E3uG5J0,people_blogs,4,2.06,8578,78322,1.948
R8WBN3fJmwM,howto,5,1.9,260347,2046312,7.451
R8hccXRk3MI,entertainment,7,1.54,123881,639536,2.093
R9OHn5ZF4Uo,education,9,1.39,549712,1769751,2.061
R9s5_Ji33xY,film,9,8.46,8243,733482,14.777
RBbkCEHBw_I,howto,18,2.12,257963,969807,3.797
RCRVve3V1IY,pets,4,1.42,69680,135263,0.671
RE-aVnbJyOU,entertainment,4,2.64,52644,321580,1.237
REt-3P5h4Lo,people_blogs,7,1.01,845349,1780726,1.166
RF-Mqs2qC-M,entertainment,11,2.5,1943827,10501355,3.292
RF_7NIHp6Yo,news,4,2.96,17569,348527,1.842
RFywfHsFpQM,entertainment,6,2.16,686332,6413645,5.604
RGSgCyQydgc,entertainment,5,2.01,43872,566067,1.629
RHUxyXZBXY8,music,12,1.54,367235,2866699,13.864
RHpnWg6tdaw,entertainment,9,2.33,83646,883296,10.87
RHzylDQ4wKE,music,8,1.79,93018,406252,3.08
RIAVKKzOocc,entertainment,5,5.7,113,2086,1.875
RMWTNik9i_8,film,6,2.16,183069,2052405,5.144
RP3UsFrDJfY,music,6,2.0,211125,1508992,4.164
RQOgG4MLh1I,entertainment,5,2.12,182428,1201905,44.186
RQUuqbzQVsY,music,5,1.42,3431090,13809604,7.846
RQm0nKoODo4,music,12,2.29,131599,1010818,5.502
RUApBid9vnE,howto,12,1.88,47518,359135,2.57
RUbWdNGaYEg,news,4,1.47,26822,47936,0.402
RWzZeA2GMsk,music,5,1.79,40307,175842,2.843
RYGFczNMAMk,education,7,3.33,16861,318714,2.35
RZfqUAZddmk,howto,11,2.9,19735,169610,2.255
R_5Qfc7APQs,people_blogs,9,1.33,196926,469815,1.162
R_O5x0LNksM,entertainment,10,1.92,358032,1978080,3.792
Ra7MMVEe_s4,music,6,2.04,15314,100888,12.738
RbNaEwp7hMw,howto,6,1.99,51149,328740,2.264
RdAJZJd_O2E,people_blogs,8,3.38,45359,350226,2.324
RggWMGU2iYw,autos,5,1.54,33790,73213,1.146
RiGFGXd9Xvs,howto,9,3.23,200505,2444087,5.427
RiVuoe-jaE0,news,5,1.33,9838,25213,0.834
RjujNLl1jyk,entertainment,5,1.5,18552,112376,1.502
RlSzahonkTk,music,9,1.33,361894,2012372,3.481
Rm_zQP9JIJI,science_tech,5,2.5,31405,266389,1.916
RoIJtobSOqc,film,10,4.33,106169,1875212,2.383
RrhSJzM8NLE,music,6,1.45,150825,539987,2.042
RsGqQC2tRRM,howto,4,4.17,7685,339738,
RsIIT6rXnSM,howto,4,3.33,35773,725421,2.24
RskA7MUqpQg,people_blogs,5,2.3,150895,866986,1.432
RxlSl-kG3qg,comedy,12,1.2,108435,389001,3.888
RyquDQ5kWSs,entertainment,13,1.48,134609,632821,2.38
RzK4sqmgimk,people_blogs,5,2.25,47634,214676,1.548
S-4rhjO6xYg,comedy,5,2.0,1300252,5102153,1.779
S0OICOBR19Q,science_tech,9,3.48,35052,392587,3.103
S0eLwrrTBlc,education,4,1679.0,311,13701,1.557
S10azlzvS_8,music,4,1.62,428413,1823701,3.033
S1ke1xQ-rmY,science_tech,5,25.84,3566,14459,0.96
S2Cq_TpNXoQ,science_tech,4,1.42,22080,122477,1.767
S45Y5WQ4Ucs,pets,8,1.21,440160,2510144,2.428
S4vKQbpOn5k,film,7,2.8,15979,108662,2.093
S4vxoP-IF2M,science_tech,14,2.11,97715,694526,3.245
S5xFft7kg8Q,entertainment,10,3.33,277144,1130020,1.328
S6YYun90S8g,autos,6,2.29,118726,1291227,3.166
S8e1yxXiODQ,entertainment,4,1.42,870279,2435011,0.973
S9KxqRUcnCU,sports,10,2.08,3082426,22233274,2.491
S9Xg6iUxYXU,news,5,1.78,202689,953306,2.086
S9ibNh16xfs,entertainment,21,3.91,351509,5019952,8.723
SA5ZUHsst8s,pets,4,1.42,88109,230002,0.827
SA7AIQw-7Ms,music,6,1.32,2299556,14860998,149.889
SCPkXjwSWCY,howto,10,1.2,57261,134881,1.656
SCq8n_hOcN8,music,16,1.76,1705228,16196266,29.297
SEikcs2SbJA,news,4,1.24,52241,218669,0.461
SFr0fCgrTNQ,entertainment,6,2.02,180078,1381758,4.94
SFxZb-GHbrQ,entertainment,11,1.25,94712,398127,2.573
SGKcrxK9hsg,howto,5,1.18,19891,50053,1.03
SJNdBNxNGno,pets,6,2.08,19858,181521,1.68
SJUhFjNfaZY,music,5,37.35,35209,72728,1.063
SJmU2ewFhkg,entertainment,4,2.16,8673,70615,1.315
SKV6h_5XFbk,comedy,18,2.16,2791181,12453063,2.751
SM1w9PEQOE8,music,7,1.37,6013896,28860037,7.654
SMvZa784oow,howto,14,2.12,68401,597124,2.793
SNHc2PxY8lY,entertainment,6,4.29,93088,602853,2.275
SO0HTI8QuQU,comedy,5,1.29,155973,281927,0.728
SONGEiVMygg,sports,12,1.55,651299,2983487,2.842
SPD1v_8RQUY,film,7,2.07,97021,726665,2.47
SPJsPQBnA2s,travel,4,2.24,43588,215442,1.223
SPYzQplG_YI,people_blogs,4,1.25,187782,1677912,3.505
SQOSX92OjqQ,entertainment,4,2.12,6501,82048,1.02
SQsPvrev_bQ,education,21,2.36,290839,2252933,6.893
SS0ebmCqHxs,music,4,2.16,123346,689313,
SSM4cT0chPU,howto,5,2.23,72033,442726,1.374
STVXHhTdjW4,people_blogs,11,3.31,32268,616294,3.916
SV2sPlDLQtU,film,7,1285.72,500,99066,8.237
SVmuTIQBoio,entertainment,13,1.84,378387,1781312,1.503
SW3X7-gk8q0,music,4,3.79,24640,437509,42.673
SWUrl7FpkAo,entertainment,5,6.22,21820,163440,8.617
SWVtV59mczk,gaming,4,1.24,414174,3659746,1.706
SXkxheJ1dQ0,howto,12,1.23,263682,1005865,3.264
S_HixQBiVH0,entertainment,6,0.89,24701,30066,0.752
S_lN0-gtWF4,film,6,2.04,18597,75124,1.479
SagsqxiVStM,film,5,1.27,1246431,5186780,3.993
Sb_hCbZ80aQ,comedy,9,2.29,459767,6131880,4.477
Sbl4nCcO0qo,film,4,3.25,124552,1311352,1.814
SbnJwF7GrWg,howto,5,1.26,105107,411284,1.751
Sbp8MmSc2kQ,news,12,1.07,234792,451602,1.52
SbrOMrjhyvI,film,6,1.45,1225652,5587218,2.522
SggkMHx4GhQ,film,6,1.25,636135,1895941,1.744
SkcucKDrbOI,entertainment,5,2.4,1095724,5962519,1.871
Sl-NvOZ23m8,people_blogs,4,1.96,14760,149879,1.931
SmqLoqByhL0,entertainment,4,2.33,56871,354013,1.178
SoKQzAhXkbw,entertainment,17,3.54,52972,561101,6.684
SpdgahDp2Wg,autos,6,2.5,86564,462810,3.017
SphTGtDlhHw,music,13,1.83,529702,6261069,9.686
SqNlLDeZcSc,music,10,3.83,27318,320276,6.978
Su6KVN33Bew,entertainment,4,1.58,242021,542870,1.047
Su9Mns6fWV8,comedy,5,2.25,9816,89799,16.141
SuFMMvrf4ao,entertainment,8,1.42,329919,1402875,2.402
SuzlcQc1iks,people_blogs,17,2.13,338278,2750317,6.389
SwOZ0Dg_IQs,entertainment,8,1.69,11924,42199,1.533
SwqUpegUT2Q,entertainment,12,5.42,69502,558724,210.942
Swv1il6PpN4,travel,13,1.46,183984,624277,3.249
SxAp27sFaIM,people_blogs,7,1.05,1979534,10403477,21.276
SzB-tnaU0cM,pets,8,1.24,48669,295145,8.116
T1-k7VYwsHg,howto,16,2.37,306274,2741354,3.484
T1B1CxmAXLk,entertainment,7,2.02,532574,2726643,1.284
T2aJzwAeA9Y,sports,6,1.75,682827,3988000,1.974
T2uyIBURMjs,gaming,13,2.12,180395,614024,3.136
T3-BzlYEhQA,sports,8,1.6,61098,273000,1.516
T4FAg5A4wQk,music,16,2.16,416234,4135072,4.104
T5ITSG6KGlc,news,6,1.4,741148,1173312,0.544
T7H7uH2t854,entertainment,6,1.23,134392,401625,1.438
T8lWjQRhQXY,music,10,2.04,471903,4046025,8.157
T9KTTP7jrBo,music,6,1.67,43590,152796,1.197
